time,altitude,latitude,longitude,atmosphereDensity,dynamicPressure,totalAirTemp,staticAirTemp,speed,acceleration,jerk,gForce
4.980000000108703,129.93591158732306,-0.09728398150526046,-74.55824202108465,1.128648042678833,152.14573669433594,306.7827453613281,306.7827453613281,16.48973641272943,3.566196472433761,0.02044829572331075,0.3635266536629726
6.000000000130967,148.4442491371883,-0.09729623215377958,-74.55844613670433,1.1261094808578491,226.35302734375,306.63214111328125,306.63214111328125,20.122230109700126,3.6324936969706947,0.06629722453693354,0.370284780527084
7.020000000153232,170.67148944630753,-0.09730802800729409,-74.5586903019647,1.1230666637420654,316.4752197265625,306.45062255859375,306.45062255859375,23.81246592703479,3.6902358173346634,0.05774212036396875,0.3761708274551135
8.02000000017506,196.1461684819078,-0.09732090045115857,-74.55892933973104,1.1195883750915527,419.71783447265625,306.24176025390625,306.24176025390625,27.45563978165908,3.6431738546242904,-0.047061962710372995,0.3713734816130775
9.06000000019776,226.57914948102552,-0.09733526786648056,-74.55916301529487,1.1154457330703735,545.4708862304688,305.9913635253906,305.9913635253906,31.350641085118387,3.8950013034593063,0.25182744883501584,0.39704396569411887
10.060000000219588,259.5963704366004,-0.09735542395751931,-74.55946982792153,1.1109658479690552,679.7892456054688,305.7186279296875,305.7186279296875,35.061537428704824,3.7108963435864375,-0.1841049598728688,0.37827689537068676
11.080000000241853,297.06164545868523,-0.09739498687302692,-74.55991786191373,1.1059032678604126,838.4840698242188,305.40802001953125,305.40802001953125,39.016225776464665,3.9546883477598413,0.24379200417340385,0.4031282719428992
12.100000000264117,338.5260125611676,-0.09746913977768176,-74.56037879851306,1.1003249883651733,1010.74560546875,305.06280517578125,305.06280517578125,42.93933564186809,3.9231098654034255,-0.031578482356415805,0.39990926252838177
13.120000000286382,384.03485947381705,-0.0975838321491688,-74.5608725399789,1.094232439994812,1203.166748046875,304.68218994140625,304.68218994140625,46.97199527517024,4.032659633302146,0.10954976789872006,0.4110764152193828
14.160000000309083,434.6417687276844,-0.0977474729672026,-74.56142206606444,1.087493658065796,1414.920654296875,304.257080078125,304.257080078125,51.08951056616831,4.117515290998071,0.0848556576959254,0.4197263293576015
15.180000000331347,488.44974731316324,-0.09796476935546296,-74.56191607816555,1.080370545387268,1634.37109375,303.80279541015625,303.80279541015625,55.08461654041905,3.995105974250741,-0.12240931674732991,0.4072483154180164
16.180000000353175,545.2535928960424,-0.09824421166194458,-74.56232989292829,1.0728976726531982,1867.658935546875,303.32080078125,303.32080078125,59.08546055508211,4.000844014663059,0.005738040412317957,0.40783323289123946
17.20000000037544,607.4085398310563,-0.09861144931005825,-74.5626698553686,1.0647755861282349,2129.584228515625,302.7906799316406,302.7906799316406,63.33226458245093,4.246804027368825,0.2459600127057655,0.4329056093138455
18.220000000397704,673.942162934225,-0.09907236337773798,-74.56298093826581,1.056144118309021,2415.161376953125,302.2200622558594,302.2200622558594,67.71468770655834,4.3824231241074045,0.13561909673857997,0.44673018594367014
19.260000000420405,746.3527217191877,-0.0996508017851341,-74.56328163416765,1.046823501586914,2724.69775390625,301.5953674316406,301.5953674316406,72.23610909942106,4.52142139286272,0.13899826875531573,0.4608992245527747
20.260000000442233,820.3679850447224,-0.10032840510161135,-74.56351824057401,1.0373742580413818,3042.92529296875,300.9530029296875,300.9530029296875,76.6847657864276,4.448656687006547,-0.0727647058561729,0.4534818233441944
21.280000000464497,900.3985500117997,-0.10115503639597322,-74.56373309423964,1.027245044708252,3386.723876953125,300.2541809082031,300.2541809082031,81.2891148955961,4.604349109168496,0.15569242216194823,0.4693526105166662
22.30000000048676,984.9789246472064,-0.10212796383453622,-74.56385096122756,1.016637921333313,3740.423828125,299.5108642578125,299.5108642578125,85.87192780402154,4.5828129084254385,-0.021536200743057066,0.467157279146324
23.320000000509026,1074.0962956204312,-0.10326739613302886,-74.5638275459329,1.0055698156356812,4109.44140625,298.7225036621094,298.7225036621094,90.49625942075414,4.624331616732604,0.04151870830716575,0.4713895633774316
24.34000000053129,1167.6113338385476,-0.10459788301331747,-74.5635398427795,0.9940726161003113,4489.92333984375,297.88970947265625,297.88970947265625,95.14089657432713,4.644637153572987,0.020305536840382388,0.47345944480866325
25.360000000553555,1265.6382689441089,-0.1061445238152514,-74.56302311694412,0.9821491837501526,4907.525390625,297.0108337402344,297.0108337402344,100.06350994960022,4.922613375273087,0.2779762217001007,0.501795451098174
26.38000000057582,1368.2905258970568,-0.10786551376729746,-74.5622738923783,0.9698020219802856,5333.3359375,296.08416748046875,296.08416748046875,104.97229922952599,4.90878927992577,-0.013824095347317211,0.5003862670668471
27.400000000598084,1475.893671242753,-0.10954317000558561,-74.56146573431329,0.9570091366767883,5732.9453125,295.10614013671875,295.10614013671875,109.54997926486408,4.577680035338091,-0.33110924458767954,0.46663405049317946
28.40000000061991,1586.152286957833,-0.1111200803026067,-74.56051598560907,0.9440575242042542,6178.20361328125,294.0970153808594,294.0970153808594,114.50944430144347,4.959465036579388,0.38178500124129755,0.5055519914963699
29.420000000642176,1703.816684397636,-0.11285030752173879,-74.55948132265843,0.9304094314575195,6693.7607421875,293.0125732421875,293.0125732421875,120.06519889558892,5.555754594145455,0.5962895575660667,0.5663358403817996
30.44000000066444,1826.872341977316,-0.11484331963854137,-74.5584638629723,0.916323184967041,7204.65283203125,291.87030029296875,291.87030029296875,125.49919109557254,5.433992199983621,-0.12176239416183421,0.5539237716599001
31.460000000686705,1954.480891836225,-0.11696938507227925,-74.55712617639966,0.9019132256507874,7628.44970703125,290.6771545410156,290.6771545410156,130.16211169532016,4.662920599747622,-0.7710716002359987,0.47532320078976775
32.48000000070897,2086.439134293236,-0.11914298943154236,-74.55526315659114,0.8872226476669312,8103.38037109375,289.434814453125,289.434814453125,135.24959881934998,5.0874871240298205,0.42456652428219854,0.5186021533159858
33.500000000731234,2225.2932661196683,-0.12135530271131585,-74.55273022756091,0.871990442276001,8593.7958984375,288.118408203125,288.118408203125,140.49902124441562,5.249422425065632,0.1619353010358111,0.5351093195785557
34.540000000753935,2365.9451466704486,-0.12352651168451309,-74.54968526873768,0.8567953705787659,9124.587890625,286.7760314941406,286.7760314941406,146.05803267399946,5.5590114295838475,0.3095890045182159,0.5666678317618601
35.5600000007762,2512.1209692968987,-0.12574601881283973,-74.54640890572688,0.8412486910820007,9714.236328125,285.3717956542969,285.3717956542969,152.09431403225207,6.036281358252609,0.47726992866876117,0.6153192006373709
36.56000000079803,2660.9710684817983,-0.12822456263640422,-74.54302748012861,0.8256680369377136,10359.41796875,283.9326171875,283.9326171875,158.54097342115006,6.446659388897984,0.4103780306453757,0.6571518235370014
37.560000000819855,2818.343904390116,-0.1310902654775856,-74.53927534406995,0.8094642162322998,11008.5654296875,282.4012756347656,282.4012756347656,165.0464570285348,6.505483607384747,0.05882421848676245,0.6631481760840721
38.58000000084212,2977.7107897150563,-0.13422270727274901,-74.53523003681869,0.7933322191238403,11646.2158203125,280.841064453125,280.841064453125,171.46655225244956,6.420095223914757,-0.08538838346999,0.6544439575856021
39.600000000864384,3144.017014607787,-0.13769304345846808,-74.53051174031168,0.7767808437347412,12039.4912109375,279.2026672363281,279.2026672363281,176.16455233332587,4.698000080876312,-1.7220951430384446,0.47889909081307974
40.62000000088665,3311.952479682979,-0.14129325098953616,-74.52468347317193,0.7603680491447449,12654.1826171875,277.5397033691406,277.5397033691406,182.5688315357549,6.404279202429024,1.7062791215527113,0.6528317229795131
